Branch_ID|PLU|Class|Burui|DP2|Supplier_Code|SPLU|Description|Normal_Price|Current_Price|Disc_Percent|MinQty4Disc|Point|Constraint_Qty|Constraint_Amt|Constraint_Point|Constraint_Flag|Point_Item_Flag|Point_Spending_Flag|Get_Class_Flag|Flag|Margin|Last_Update|Unit_of_Measure|Article_Code|Long_Description|Brand|Package|Perishable|Store_Type
|155566|COF|MWBCOCOF0|SC|000047||KENYA 0Z|76500.0|76500.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|155566|KENYA 0Z|COFFEE BAN 1/2 LB|0|0|1
|155568|COF|MWBCOCOF0|SC|000047||SULAWESI 8OZ|76500.0|76500.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|155568|SULAWESI 8OZ|COFFEE BAN 1/2 LB|0|0|1
|155570|COF|MWBCOCOF0|SC|000047||SUMATRA 8OZ|76500.0|76500.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|155570|SUMATRA 8OZ|COFFEE BAN 1/2 LB|0|0|1
|155571|COF|MWBCOCOF0|SC|000047||VERONA 80Z|76500.0|76500.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|155571|VERONA 80Z|COFFEE BAN 1/2 LB|0|0|1
|162627|CUP|NPKPKCUP9|SC|250227||CUP INTL 20OZ COLD E|0.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|PAK|162627|CUP INTL 20OZ COLD ENG|CUPS|0|0|1
|166051|CNA|RSCCDCNA0|SC|000066||CINP01A|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|BOT|166051|CINP01A|CINNAMON|0|0|1
|172054|TEA|MPFSETEA0|SC|000047||TAZO US/CAN JOY|60000.0|90000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|PAK|172054|TAZO US/CAN JOY|TEA BASE|0|0|1
|176500|TEA|MPFCOTEA0|SC|000066||TAZO A/P ENGLISH BRE|49500.0|45000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|PAK|176500|TAZO A/P ENGLISH BREAKFAST|TEA BASE|0|0|1
|176501|TEA|MPFCOTEA0|SC|000066||TAZO A/P EARL GREY|49500.0|85000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|PAK|176501|TAZO A/P EARL GREY|TEA BASE|0|0|1
|176502|TEA|MPFCOTEA0|SC|000066||TAZO A/P TAZO CHAI|49500.0|45000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|PAK|176502|TAZO A/P TAZO CHAI|TEA BASE|0|0|1
|176503|TEA|MPFCOTEA0|SC|000066||TAZO A/P TAZO ZEN|49500.0|85000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|PAK|176503|TAZO A/P TAZO ZEN|TEA BASE|0|0|1
|176504|TEA|MPFCOTEA0|SC|000066||TAZO A/P PASSION|49500.0|85000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|PAK|176504|TAZO A/P PASSION|TEA BASE|0|0|1
|176505|TEA|MPFCOTEA0|SC|000066||TAZO A/P CHAMOMILE B|49500.0|45000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|PAK|176505|TAZO A/P CHAMOMILE BLEND|TEA BASE|0|0|1
|176506|TEA|MPFCOTEA0|SC|000066||TAZO A/P MINT BLEND|49500.0|45000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|PAK|176506|TAZO A/P MINT BLEND|TEA BASE|0|0|1
|176507|TEA|MPFCOTEA0|SC|000047||TAZO A/P WILD SWEET|49500.0|49500.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|PAK|176507|TAZO A/P WILD SWEET ORANGE|TEA BASE|0|0|1
|177957|COF|MWBCOCOF0|SC|000047||ESTATE JAVA 8OZ|82500.0|82500.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|177957|ESTATE JAVA 8OZ|COFFEE BAN 1/2 LB|0|0|1
|178538|COF|MWBCOCOF0|SC|000047||FAIR TRADE 8OZ|82500.0|82500.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|178538|FAIR TRADE 8OZ|COFFEE BAN 1/2 LB|0|0|1
|183914|COF|MWBCOCOF0|SC|000047||SHADEGROWN MEXICO 8O|82500.0|82500.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|183914|SHADEGROWN MEXICO 8OZ|COFFEE BAN 1/2 LB|0|0|1
|18436002307|SER|NSPSMSER9|SC|250197||GLASS 20 OZ FOR HERE|0.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|2020/10/02 00:00:00.000000000|EA|S11063077|GLASS 20 OZ FOR HERE TEAVANA (8/CV)|SERVEWARE/CHINAWARE/GLASS|0|0|1
|18436004035|UTE|NSPSMUTE9|SC|250227||TIMER MINI ALARM|0.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|2020/07/16 00:00:00.000000000|EA|11064|TIMER MINI ALARM|UTENSIL/TOOLS|0|0|1
|186935|SYR|RDMFVSYR0|SC|000066||DONT USE - RASPBERRY|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/04/08 00:00:00.000000000|BOT|186935|DONT USE - RASPBERRY FLAV SYRUP 1L AP 6/|SYRUP|0|0|1
|188563|COF|MWBSECOF0|SC|000047||GUATEMALA CASI CIELO|82500.0|82500.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|188563|GUATEMALA CASI CIELO|COFFEE BAN 1/2 LB|0|0|1
|188742|COF|MWBSECOF0|SC|000047||VIENESE 80Z|82500.0|82500.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|188742|VIENESE 80Z|COFFEE BAN 1/2 LB|0|0|1
|192012|COF|MWBSECOF0|SC|000047||BAP #15 8OZ 6/CS WB|149000.0|149000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|S192012|BAP #15 8OZ 6/CS WB INTL SUM|COFFEE BAN 1/2 LB|0|0|1
|192223|COF|MWBSECOF0|SC|000047||BAE #15 8OZ WB 6/CS|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|S192223|BAE #15 8OZ WB 6/CS INTL SUM. SI|COFFEE BAN 1/2 LB|0|0|1
|192317|COF|MWBSECOF0|SC|000047||BAE 11 8OZ WB INTL S|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|S192317|BAE 11 8OZ WB INTL SAMPLE 2/CS|COFFEE BAN 1/2 LB|0|0|1
|1LCBL20|ESP|FBVBSESP0|SC|||CREAMY BUTTERSCOTCH,|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2021/02/23 00:00:00.000000000|EA|10001387000Z00|CREAMY BUTTERSCOTCH, 1L BOTTLE|ESPRESSO DRINK|0|0|1
|1LCCB20|CLB|FBVDCCLB0|SC|||COLD S.COLD BR.COLD|70000.0|70000.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/05/27 00:00:00.000000000|EA|10001373000Z00|COLD S.COLD BR.COLD BREW COF 1L BOTTLE|COLD BREW|0|0|1
|1LCCM20|ESP|FBVBSESP0|SC|||COLDLASSIC CARAMEL M|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/05/14 00:00:00.000000000|EA|10001376000Z00|COLDLASSIC CARAMEL MACCHIATO, 1L BOTTL|ESPRESSO DRINK|0|0|1
|1LCDWL20|ESP|FBVBSESP0|SC|||DEWATA LATTE, -, -1L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/07/29 00:00:00.000000000|EA|10001391000Z00|DEWATA LATTE, -, -1L BOTTLE|ESPRESSO DRINK|0|0|1
|1LCGL20|TEA|FBVBSTEA0|SC|||COL EMERALD GREEN TE|100000.0|100000.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/05/14 00:00:00.000000000|EA|10001368000Z00|COL EMERALD GREEN TEA LATTE, 1L BOTTLE,|TEA BASE|0|0|1
|1LCHDL20|ESP|FBVBSESP0|SC|||HAZEL DOLCE LATTE, 1|75000.0|75000.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/08/10 00:00:00.000000000|EA|10001390000Z00|HAZEL DOLCE LATTE, 1L BOTTLE, -|ESPRESSO DRINK|0|0|1
|1LCPL20|MCH|FBVEDMCH0|SC|||COLD PEACH LATTE, 1L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/05/27 00:00:00.000000000|EA|10001377000Z00|COLD PEACH LATTE, 1L BOTTLE, -, -, -|MILK & CHOCO|0|0|1
|1LCSC20|MCH|FBVEDMCH0|SC|||COLD C.S CHOC, -,.S|100000.0|100000.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/05/27 00:00:00.000000000|EA|10001375000Z00|COLD C.S CHOC, -,.S CHOC, -, 1L BOTTLE|MILK & CHOCO|0|0|1
|1LCTL20|TEA|FBVBSTEA0|SC|||COL HIBISCUS TEA LEM|70000.0|70000.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/05/14 00:00:00.000000000|EA|10001369000Z00|COL HIBISCUS TEA LEMONADE, 1L BOTTLE, -|TEA BASE|0|0|1
|1LCVB20|CLB|FBVDCCLB0|SC|||VANILLA SWEET CREAM|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/05/11 00:00:00.000000000|EA|10001374000Z00|VANILLA SWEET CREAM COLD BREW, -,  -, -|COLD BREW|0|0|1
|1LCVL20|ESP|FBVBSESP0|SC|||COLD CREAMY VANILLA|90000.0|90000.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/05/14 00:00:00.000000000|EA|10001367000Z00|COLD CREAMY VANILLA LATTE, 1L BOTTLE, -|ESPRESSO DRINK|0|0|1
|1LESCL20|ESP|FBVBSESP0|SC|||EXTRA SHOT LATTE, 1L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/09/15 00:00:00.000000000|EA|10001416000Z00|EXTRA SHOT LATTE, 1L BOTTLE, -, -, -|ESPRESSO DRINK|0|0|1
|1LPSLL20|ESP|FBVBSESP0|SC|||PUMPKINSPICE LATTE,|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/09/15 00:00:00.000000000|EA|10001413000Z00|PUMPKINSPICE LATTE, 1L BOTTLE, -, -, -|ESPRESSO DRINK|0|0|1
|1LPTJ21|MCH|FBVEDMCH0|SC|||PINK TEA WITH PEACH|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2021/05/31 00:00:00.000000000|EA|10001463000Z00|PINK TEA WITH PEACH JELLY, 1L BOTT, -, -|MILK & CHOCO|0|0|1
|1LRCCB20|CLB|FBVDCCLB0|SC|||RSV COLDBREW, -, -|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/25 00:00:00.000000000|EA|10001385000Z00|RSV COLDBREW, -, -|COLD BREW|0|0|1
|1LRCVB20|CLB|FBVDCCLB0|SC|||RSV VSC COLDBREW, -,|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/25 00:00:00.000000000|EA|10001386000Z00|RSV VSC COLDBREW, -, -|COLD BREW|0|0|1
|1LSLCM20|ESP|FBVBSESP0|SC|||SL CARAMEL MACC, 1L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/09/24 00:00:00.000000000|EA|10001417000Z00|SL CARAMEL MACC, 1L BOTTLE, -, -, -|ESPRESSO DRINK|0|0|1
|1LSLVL20|ESP|FBVBSESP0|SC|||SL VANILLA LATTE, 1L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/09/24 00:00:00.000000000|EA|10001419000Z00|SL VANILLA LATTE, 1L BOTTLE, -, -, -|ESPRESSO DRINK|0|0|1
|1LTNL20|ESP|FBVBSESP0|SC|||TOFFEE NUT LATTE, 1L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/10/01 00:00:00.000000000|EA|10001421000Z00|TOFFEE NUT LATTE, 1L BOTTLE, -, -, -|ESPRESSO DRINK|0|0|1
|1LUSCL20|ESP|FBVBSESP0|SC|||UNSWEETENED LATTE, 1|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/09/15 00:00:00.000000000|EA|10001415000Z00|UNSWEETENED LATTE, 1L BOTTLE, -, -, -|ESPRESSO DRINK|0|0|1
|1LVBPL20|ESP|FBVBSESP0|SC|||VANILLA LATTE WITH B|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2021/02/11 00:00:00.000000000|EA|10001439000Z00|VANILLA LATTE WITH BALINESE PALM S, -, -|ESPRESSO DRINK|0|0|1
|1LXSCM20|ESP|FBVBSESP0|SC|||XS CARAMEL MACC, 1L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/10/06 00:00:00.000000000|EA|10001418000Z00|XS CARAMEL MACC, 1L BOTTLE, -, -, -|ESPRESSO DRINK|0|0|1
|1LXSVL20|ESP|FBVBSESP0|SC|||XS VANILLA LATTE, 1L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/09/24 00:00:00.000000000|EA|10001420000Z00|XS VANILLA LATTE, 1L BOTTLE, -, -, -|ESPRESSO DRINK|0|0|1
|2000537A|CIE|FCHSICIE0|SC|000954||DARK CHOCOLATE G CUB|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2021/05/06 00:00:00.000000000|EA|GD2000537A|DARK CHOCOLATE G CUBE (1 CV=240 EA)|CHOCOISTE|0|0|1
|2000541A|BLK|FCHSIBLK0|SC|000954||MILK CHOCOLATE G CUB|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2021/05/06 00:00:00.000000000|EA|GD2000541A|MILK CHOCOLATE G CUBE (1 CV=240 EA)|BULK|0|0|1
|20100088800001|OTH|MORACOTH0|SC|000053||PENDANT BRACELET DEW|200000.0|200000.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/08/24 00:00:00.000000000|EA|MERD201|PENDANT BRACELET DEWATA - COFFEE TOOLS|OTHERS|0|0|1
|20180101010100|OTH|MORACOTH0|SC|002074||LEATHER STRAP KEYCHA|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/10/16 00:00:00.000000000|EA|MERD100|LEATHER STRAP KEYCHAIN|OTHERS|0|0|1
|20180101010101|OTH|MORACOTH0|SC|001588||Leather Passport Cov|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD101|Leather Passport Cover|OTHERS|0|0|1
|20180101010102|OTH|MORACOTH0|SC|001588||LEATHER ID TAG|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD102|LEATHER ID TAG|OTHERS|0|0|1
|20180101010103|OTH|MORACOTH0|SC|001588||LEATHER LUGGAGE TAG|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD103|LEATHER LUGGAGE TAG|OTHERS|0|0|1
|20180101010104|OTH|MORACOTH0|SC|001588||LEATHER CARD CASE|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD104|LEATHER CARD CASE|OTHERS|0|0|1
|20180101010105|OTH|MORACOTH0|SC|001588||LEATHER POUCH|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD105|LEATHER POUCH|OTHERS|0|0|1
|20180101010106|OTH|MORACOTH0|SC|001588||Leather Car key wall|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD106|Leather Car key wallet|OTHERS|0|0|1
|20180101010107|OTH|MORACOTH0|SC|001588||LEATHER CUP SLEEVE|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD107|LEATHER CUP SLEEVE|OTHERS|0|0|1
|20200088800002|OTH|MORACOTH0|SC|000053||PENDANT BRACELET DEW|200000.0|200000.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/10/20 00:00:00.000000000|EA|MERD202|PENDANT BRACELET DEWATA ARTWORK|OTHERS|0|0|1
|20300088800003|OTH|MORACOTH0|SC|000053||ENAMEL PIN DEWATA -|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD203|ENAMEL PIN DEWATA - COFFEE TOOLS|OTHERS|0|0|1
|20400088800004|OTH|MORACOTH0|SC|000053||ENAMEL PIN DEWATA AR|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD204|ENAMEL PIN DEWATA ARTWORK|OTHERS|0|0|1
|21532019001743|TSH|MORACTSH0|SC|001731||POLO SHIRT RED - S|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD01A|POLO SHIRT RED - S|T-SHIRT|0|0|1
|21532019001744|TSH|MORACTSH0|SC|001731||POLO SHIRT RED - M|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD01B|POLO SHIRT RED - M|T-SHIRT|0|0|1
|21532019001745|TSH|MORACTSH0|SC|001731||POLO SHIRT RED - L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD01C|POLO SHIRT RED - L|T-SHIRT|0|0|1
|21532019001746|TSH|MORACTSH0|SC|001731||POLO SHIRT RED - XL|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD01D|POLO SHIRT RED - XL|T-SHIRT|0|0|1
|21532019001747|TSH|MORACTSH0|SC|001731||POLO SHIRT RED - XXL|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD01E|POLO SHIRT RED - XXL|T-SHIRT|0|0|1
|21532019002743|TSH|MORACTSH0|SC|001731||POLO SHIRT YELLOW -|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/25 00:00:00.000000000|EA|MERD02A|POLO SHIRT YELLOW - S|T-SHIRT|0|0|1
|21532019002744|TSH|MORACTSH0|SC|001731||POLO SHIRT YELLOW -|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD02B|POLO SHIRT YELLOW - M|T-SHIRT|0|0|1
|21532019002745|TSH|MORACTSH0|SC|||POLO SHIRT YELLOW -|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD02C|POLO SHIRT YELLOW - L|T-SHIRT|0|0|1
|21532019002746|TSH|MORACTSH0|SC|001731||POLO SHIRT YELLOW -|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD02D|POLO SHIRT YELLOW - XL|T-SHIRT|0|0|1
|21532019002747|TSH|MORACTSH0|SC|001731||POLO SHIRT YELLOW -|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD02E|POLO SHIRT YELLOW - XXL|T-SHIRT|0|0|1
|21532019003743|TSH|MORACTSH0|SC|001731||POLO SHIRT PINK - S|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD03A|POLO SHIRT PINK - S|T-SHIRT|0|0|1
|21532019003744|TSH|MORACTSH0|SC|001731||POLO SHIRT PINK - M|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD03B|POLO SHIRT PINK - M|T-SHIRT|0|0|1
|21532019003745|TSH|MORACTSH0|SC|001731||POLO SHIRT PINK - L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD03C|POLO SHIRT PINK - L|T-SHIRT|0|0|1
|21532019003746|TSH|MORACTSH0|SC|001731||POLO SHIRT PINK - XL|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD03D|POLO SHIRT PINK - XL|T-SHIRT|0|0|1
|21532019003747|TSH|MORACTSH0|SC|001731||POLO SHIRT PINK - XX|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD03E|POLO SHIRT PINK - XXL|T-SHIRT|0|0|1
|21532019004743|TSH|MORACTSH0|SC|001731||POLO SHIRT GREEN - S|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD04A|POLO SHIRT GREEN - S|T-SHIRT|0|0|1
|21532019004744|TSH|MORACTSH0|SC|001731||POLO SHIRT GREEN - M|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD04B|POLO SHIRT GREEN - M|T-SHIRT|0|0|1
|21532019004745|TSH|MORACTSH0|SC|001731||POLO SHIRT GREEN - L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD04C|POLO SHIRT GREEN - L|T-SHIRT|0|0|1
|21532019004746|TSH|MORACTSH0|SC|001731||POLO SHIRT GREEN - X|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD04D|POLO SHIRT GREEN - XL|T-SHIRT|0|0|1
|21532019004747|TSH|MORACTSH0|SC|001731||POLO SHIRT GREEN - X|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD04E|POLO SHIRT GREEN - XXL|T-SHIRT|0|0|1
|21532019005743|TSH|MORACTSH0|SC|001731||POLO SHIRT ORANGE -|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD05A|POLO SHIRT ORANGE - S|T-SHIRT|0|0|1
|21532019005744|TSH|MORACTSH0|SC|001731||POLO SHIRT ORANGE -|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD05B|POLO SHIRT ORANGE - M|T-SHIRT|0|0|1
|21532019005745|TSH|MORACTSH0|SC|001731||POLO SHIRT ORANGE -|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD05C|POLO SHIRT ORANGE - L|T-SHIRT|0|0|1
|21532019005746|TSH|MORACTSH0|SC|001731||POLO SHIRT ORANGE -|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD05D|POLO SHIRT ORANGE - XL|T-SHIRT|0|0|1
|21532019005747|TSH|MORACTSH0|SC|001731||POLO SHIRT ORANGE -|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD05E|POLO SHIRT ORANGE - XXL|T-SHIRT|0|0|1
|21532019006743|TSH|MORACTSH0|SC|001731||POLO SHIRT LIGHTBLUE|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD06A|POLO SHIRT LIGHTBLUE - S|T-SHIRT|0|0|1
|21532019006744|TSH|MORACTSH0|SC|001731||POLO SHIRT LIGHTBLUE|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD06B|POLO SHIRT LIGHTBLUE - M|T-SHIRT|0|0|1
|21532019006745|TSH|MORACTSH0|SC|001731||POLO SHIRT LIGHTBLUE|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD06C|POLO SHIRT LIGHTBLUE - L|T-SHIRT|0|0|1
|21532019006746|TSH|MORACTSH0|SC|001731||POLO SHIRT LIGHTBLUE|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD06D|POLO SHIRT LIGHTBLUE - XL|T-SHIRT|0|0|1
|21532019006747|TSH|MORACTSH0|SC|001731||POLO SHIRT LIGHTBLUE|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD06E|POLO SHIRT LIGHTBLUE - XXL|T-SHIRT|0|0|1
|21532019007743|TSH|MORACTSH0|SC|001731||POLO SHIRT BLACK - S|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD07A|POLO SHIRT BLACK - S|T-SHIRT|0|0|1
|21532019007744|TSH|MORACTSH0|SC|001731||POLO SHIRT BLACK - M|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD07B|POLO SHIRT BLACK - M|T-SHIRT|0|0|1
|21532019007745|TSH|MORACTSH0|SC|001731||POLO SHIRT BLACK - L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD07C|POLO SHIRT BLACK - L|T-SHIRT|0|0|1
|21532019007746|TSH|MORACTSH0|SC|001731||POLO SHIRT BLACK - X|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD07D|POLO SHIRT BLACK - XL|T-SHIRT|0|0|1
|21532019007747|TSH|MORACTSH0|SC|001731||POLO SHIRT BLACK - X|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD07E|POLO SHIRT BLACK - XXL|T-SHIRT|0|0|1
|21532019008743|TSH|MORACTSH0|SC|001731||POLO SHIRT WHITE - S|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD08A|POLO SHIRT WHITE - S|T-SHIRT|0|0|1
|21532019008744|TSH|MORACTSH0|SC|001731||POLO SHIRT WHITE - M|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD08B|POLO SHIRT WHITE - M|T-SHIRT|0|0|1
|21532019008745|TSH|MORACTSH0|SC|001731||POLO SHIRT WHITE - L|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD08C|POLO SHIRT WHITE - L|T-SHIRT|0|0|1
|21532019008746|TSH|MORACTSH0|SC|001731||POLO SHIRT WHITE - X|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD08D|POLO SHIRT WHITE - XL|T-SHIRT|0|0|1
|21532019008747|TSH|MORACTSH0|SC|001731||POLO SHIRT WHITE - X|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD08E|POLO SHIRT WHITE - XXL|T-SHIRT|0|0|1
|21532019009743|TSH|MORACTSH0|SC|001731||POLO SHIRT GREY - S|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/06/26 00:00:00.000000000|EA|MERD09A|POLO SHIRT GREY - S|T-SHIRT|0|0|1
